Lick_bg_nearIR	Lick_bg_nearIR
Infrared	Infrared
nm	nm
	
2045.04	1.025153
2045.14	1.296723
2045.24	0.806242
2045.3401	0.803813
2045.4398	1.0436
2045.54	1.066074
2045.64	0.79246
2045.74	0.912048
2045.8401	1.015276
2045.9398	1.174727
2046.04	0.860035
2046.14	0.868424
2046.24	0.903566
2046.3401	0.859552
2046.4398	1.402434
2046.54	0.97616
2046.64	0.836778
2046.74	1.031195
2046.8401	1.235187
2046.9398	1.510368
2047.04	0.828089
2047.14	0.796542
2047.24	0.865186
2047.3401	1.966729
2047.4398	1.473443
2047.54	0.840694
2047.64	0.904762
2047.74	0.942777
2047.8401	2.203255
2047.9398	1.102115
2048.04	1.278778
2048.1401	1.197081
2048.24	0.931153
2048.3401	2.571292
2048.4399	1.248846
2048.54	0.87648
2048.6401	0.8821
2048.74	1.47108
2048.8401	3.146394
2048.9399	1.333181
2049.04	0.892272
2049.1401	0.87282
2049.24	1.068419
2049.3401	2.848295
2049.4399	2.341811
2049.54	1.306129
2049.6401	0.997969
2049.74	0.972249
2049.8401	2.889499
2049.9399	346.486969
2050.04	1.527347
2050.1401	1.254467
2050.24	1.646371
2050.3401	1.657694
2050.4399	3.904633
2050.54	1.465404
2050.6401	0.981703
2050.74	0.980191
2050.8401	1.394533
2050.9399	4.222797
2051.04	2.232505
2051.1401	1.07446
2051.24	1.03343
2051.3401	1.098191
2051.4399	2.375605
2051.54	4.134208
2051.6401	2.176977
2051.74	1.225367
2051.8401	1.059423
2051.9399	1.433828
2052.04	4.204201
2052.1401	2.734895
2052.24	1.201369
2052.3401	1.201881
2052.4399	1.96227
2052.54	2.237344
2052.6401	4.80231
2052.74	1.886179
2052.8401	1.18473
2052.9399	1.107217
2053.04	1.364034
2053.1401	3.443885
2053.24	4.378346
2053.3401	1.690445
2053.4399	1.177948
2053.54	1.210437
2053.6401	1.607399
2053.74	4.256186
2053.8401	3.782984
2053.9399	2.138487
2054.04	1.267096
2054.1401	1.264865
2054.24	1.939963
2054.3401	4.761186
2054.4399	3.417688
2054.54	1.467487
2054.6401	1.223256
2054.74	1.898476
2054.8401	2.038177
2054.9399	4.981589
2055.04	3.313426
2055.1401	1.462266
2055.24	1.202842
2055.3401	1.343726
2055.4399	2.038674
2055.54	5.028815
2055.6401	3.463784
2055.74	1.483739
2055.8401	1.221401
2055.9399	1.257455
2056.04	1.84956
2056.1401	4.769405
2056.24	212.811432
2056.3401	425.300537
2056.4399	671.380005
2056.54	1.281197
2056.6401	2.04818
2056.74	4.248715
2056.8401	4.372305
2056.9399	1.689545
2057.04	1.203351
2057.1401	1.458652
2057.24	1.535952
2057.3401	3.242683
2057.4399	5.039931
2057.54	1.97659
2057.6401	1.461422
2057.74	1.101505
2057.8401	1.212589
2057.9399	2.163828
2058.04	5.272656
2058.1401	2.610406
2058.24	1.234043
2058.3401	1.071728
2058.4399	1.071207
2058.54	1.397304
2058.6401	3.919391
2058.74	3.694037
2058.8401	1.56419
2058.9399	1.119001
2059.04	0.997238
2059.1401	1.051037
2059.24	1.800207
2059.3401	4.563323
2059.4399	1.540235
2059.54	0.989752
2059.6401	0.913178
2059.74	1.074301
2059.8401	0.970256
2059.9399	2.406215
2060.04	2.173551
2060.1401	0.918637
2060.24	0.845863
2060.3401	0.879664
2060.4399	1.273662
2060.54	1.018996
2060.6401	0.968005
2060.74	0.886859
2060.8401	1.07003
2060.9399	3.302998
2061.04	2.734072
2061.1401	1.31728
2061.24	0.934734
2061.3401	0.928128
2061.4399	1.108538
2061.54	1.65528
2061.6401	4.866931
2061.74	2.200507
2061.8401	1.095974
2061.9399	0.983723
2062.04	0.994895
2062.1401	1.182347
2062.24	2.452476
2062.3401	5.319489
2062.4399	2.031513
2062.54	1.172012
2062.6401	1.124613
2062.74	1.208
2062.8401	1.359818
2062.9399	3.242876
2063.04	5.26965
2063.1401	1.91588
2063.24	1.200847
2063.3401	1.086768
2063.4399	1.1011
2063.54	1.42375
2063.6401	3.580224
2063.74	5.233077
2063.8401	1.905514
2063.9399	1.194509
2064.04	1.070132
2064.1401	1.124034
2064.24	1.472192
2064.3401	3.581676
2064.4399	5.349853
2064.54	1.976417
2064.6401	1.25209
2064.74	1.095939
2064.8401	1.107753
2064.9399	1.395893
2065.04	3.271271
2065.1401	5.605723
2065.24	2.171836
2065.3401	1.238463
2065.4399	1.080507
2065.54	1.096823
2065.6401	1.306472
2065.74	2.67536
2065.8401	5.810264
2065.9399	2.554469
2066.04	1.478883
2066.1401	1.334205
2066.24	1.095133
2066.3401	1.201494
2066.4399	1.997939
2066.54	5.513796
2066.6401	3.328439
2066.74	1.364023
2066.8401	1.095669
2066.9399	1.029907
2067.04	1.150297
2067.1401	1.548646
2067.24	38.080238
2067.3401	18.20694
2067.4399	1.588098
2067.54	1.108835
2067.6401	1.071402
2067.74	1.015773
2067.8401	1.206332
2067.9399	2.600903
2068.04	5.657846
2068.1401	2.176863
2068.24	1.171436
2068.3401	0.991976
2068.4399	1.069549
2068.54	1.078923
2068.6401	1.525142
2068.74	4.704289
2068.8401	3.680283
2068.9399	1.45863
2069.04	1.018683
2069.1401	0.961531
2069.24	1.11861
2069.3401	1.119889
2069.4399	2.280207
2069.54	5.407755
2069.6401	1.957216
2069.74	1.213904
2069.8401	1.09543
2069.9399	1.153167
2070.04	1.013804
2070.1401	1.198224
2070.24	3.484102
2070.3401	4.216157
2070.4399	1.493772
2070.54	0.991952
2070.6401	0.930029
2070.74	1.178076
2070.8401	1.000232
2070.9399	1.760603
2071.04	4.63908
2071.1401	2.474285
2071.24	1.054768
2071.3401	0.923642
2071.4399	1.008225
2071.54	1.501127
2071.6401	0.965825
2071.74	1.409041
2071.8401	4.717162
2071.9399	1.60899
2072.04	1.559809
2072.1401	1.220606
2072.24	0.838281
2072.3401	0.84244
2072.4399	0.956103
2072.54	1.489435
2072.6401	4.655583
2072.74	26.369787
2072.8401	428.580963
2072.9399	283.607361
2073.04	176.993362
2073.1401	1.189702
2073.24	1.685733
2073.3401	1.647203
2073.4399	3.946194
2073.54	1.094132
2073.6401	0.866354
2073.74	1.400344
2073.8401	1.299301
2073.9399	1.183856
2074.04	0.853228
2074.1401	1.1743
2074.24	3.596099
2074.3401	1.669196
2074.4399	1.177947
2074.54	1.346905
2074.6401	0.815875
2074.74	0.798957
2074.8401	0.869466
2074.9399	1.654054
2075.04	3.399241
2075.1401	1.873487
2075.24	0.869229
2075.3401	0.810874
2075.4399	0.835393
2075.54	1.455656
2075.6401	0.891448
2075.74	1.616726
2075.8401	2.550206
2075.9399	1.280648
2076.04	0.849899
2076.1401	1.440682
2076.24	0.863154
2076.3401	1.222203
2076.4399	1.185001
2076.54	0.828445
2076.6401	1.475003
2076.74	2.356127
2076.8401	1.009907
2076.9399	0.863844
2077.04	1.45644
2077.1401	0.883896
2077.24	0.78997
2077.3401	1.078047
2077.4399	1.219232
2077.54	1.950782
2077.6401	1.40363
2077.74	1.852007
2077.8401	0.956339
2077.9399	0.84729
2078.04	1.28951
2078.1401	0.814196
2078.24	0.892745
2078.3401	1.811752
2078.4399	1.230335
2078.54	0.857819
2078.6401	1.006401
2078.74	0.909657
2078.8401	0.853794
2078.9399	0.870902
2079.04	0.993271
2079.1401	0.842339
2079.24	1.328241
2079.3401	1.022563
2079.4399	0.79912
2079.54	0.844303
2079.6401	0.778564
2079.74	0.754381
2079.8401	0.893242
2079.9399	0.861524
2080.04	1.225807
2080.1401	1.224596
2080.24	0.805239
2080.3401	0.885055
2080.4399	0.782177
2080.54	0.77929
2080.6401	1.035719
2080.74	0.823903
2080.8401	0.791461
2080.9399	1.035907
2081.04	1.132699
2081.1401	0.867999
2081.24	0.875659
2081.3401	1.06889
2081.4399	0.979599
2081.54	0.791295
2081.6401	0.859152
2081.74	1.301157
2081.8401	0.97579
2081.9399	0.875211
2082.04	1.377257
2082.1401	0.879274
2082.24	0.825082
2082.3401	0.946538
2082.4399	1.300388
2082.54	0.925083
2082.6401	0.873678
2082.74	1.393926
2082.8401	1.111082
2082.9399	0.921563
2083.04	0.826067
2083.1401	1.540592
2083.24	0.848159
2083.3401	0.792219
2083.4399	1.527748
2083.54	0.970373
2083.6401	0.803594
2083.74	0.99071
2083.8401	1.366237
2083.9399	0.950089
2084.04	0.937883
2084.1401	1.381121
2084.24	1.039931
2084.3401	0.9312
2084.4399	0.821888
2084.54	1.004857
2084.6401	1.477356
2084.74	0.960207
2084.8401	1.930935
2084.9399	1.468666
2085.04	0.841185
2085.1401	0.803512
2085.24	0.899024
2085.3401	1.476461
2085.4399	0.843413
2085.54	1.033123
2085.6401	1.516539
2085.74	0.824289
2085.8401	0.831951
2085.9399	58.799812
2086.04	135.260559
2086.1401	6.082166
2086.24	0.980388
2086.3401	1.481088
2086.4399	0.884311
2086.54	0.784077
2086.6401	0.759536
2086.74	0.773038
2086.8401	1.397281
2086.9399	0.924188
2087.04	1.073372
2087.1401	1.207755
2087.24	0.757103
2087.3401	0.744599
2087.4399	0.781895
2087.54	0.808955
2087.6401	1.404825
2087.74	0.852372
2087.8401	1.410797
2087.9399	0.795485
2088.04	0.77508
2088.1401	0.796934
2088.24	0.760245
2088.3401	0.933264
2088.4399	1.294219
2088.54	1.001653
2088.6401	1.192427
2088.74	0.852702
2088.8401	0.784234
2088.9399	0.750856
2089.04	0.834821
2089.1401	1.032874
2089.24	1.094111
2089.3401	1.220104
2089.4399	0.965988
2089.54	0.773497
2089.6401	0.748658
2089.74	0.907649
2089.8401	0.781631
2089.9399	1.002761
2090.04	1.454747
2090.1401	1.329462
2090.24	0.798854
2090.3401	0.773681
2090.4399	0.917622
2090.54	0.754914
2090.6401	0.766719
2090.74	1.099886
2090.8401	202.93898
2090.9399	1.847478
2091.04	187.760284
2091.1401	23.236574
2091.24	0.764851
2091.3401	0.753705
2091.4399	0.883716
2091.54	0.886521
2091.6401	1.181414
2091.74	0.924699
2091.8401	0.948558
2091.9399	0.751118
2092.04	0.757902
2092.1401	0.886612
2092.24	0.809514
2092.3401	0.805474
2092.4399	1.147039
2092.54	1.10527
2092.6401	0.847482
2092.74	0.758829
2092.8401	0.839952
2092.9399	0.837946
2093.04	0.791923
2093.1401	0.791842
2093.24	1.172
2093.3401	0.883663
2093.4399	0.764229
2093.54	0.819703
2093.6401	0.906249
2093.74	0.864145
2093.8401	1.337752
2093.9399	1.415668
2094.04	0.937884
2094.1401	0.944272
2094.24	0.772706
2094.3401	0.941315
2094.4399	0.757112
2094.54	0.779735
2094.6401	0.799635
2094.74	0.875521
2094.8401	0.796982
2094.9399	0.925455
2095.04	0.88333
2095.1401	0.785023
2095.24	0.783144
2095.3401	0.759933
2095.4399	0.924679
2095.54	0.777389
2095.6401	0.743828
2095.74	0.818719
2095.8401	0.929347
2095.9399	0.768088
2096.04	0.839275
2096.1401	0.802317
2096.24	0.8202
2096.3401	0.730206
2096.4399	0.732186
2096.54	0.853032
2096.6401	0.895693
2096.74	0.849945
2096.8401	0.74335
2096.9399	0.819074
2097.04	0.767172
2097.1401	0.798853
2097.24	0.823104
2097.3401	0.934649
2097.4399	0.777164
2097.54	0.780403
2097.6401	0.758308
2097.74	0.817063
2097.8401	0.768204
2097.9399	0.905828
2098.04	0.744763
2098.1401	0.812323
2098.24	0.763967
2098.3401	0.768199
2098.4399	0.906217
2098.54	1.162855
2098.6401	0.937242
2098.74	1.379274
2098.8401	1.586837
2098.9399	0.884159
2099.04	0.779653
2099.1401	0.968197
2099.24	0.804375
2099.3401	0.802748
2099.4399	0.743701
2099.54	0.743262
2099.6401	0.746246
2099.74	0.853965
2099.8401	0.94155
2099.9399	0.765979
2100.04	0.750166
2100.1401	0.810761
2100.24	0.779985
2100.3401	1.040072
2100.4399	1.195142
2100.54	4.217933
2100.6401	0.790675
2100.74	0.735234
2100.8401	0.741139
2100.9399	0.780563
2101.04	0.881773
2101.1401	1.220666
2101.24	15.049974
2101.3401	1.434828
2101.4399	1.810685
2101.54	1.816877
2101.6401	1.228617
2101.74	2.176859
2101.8401	1.296248
2101.9399	1.062049
2102.04	0.777149
2102.1401	0.76961
2102.24	0.747599
2102.3401	0.817654
2102.4399	0.949413
2102.54	3.277436
2102.6401	6.242711
2102.74	0.910875
2102.8401	0.75495
2102.9399	0.744273
2103.04	0.945719
2103.1401	0.790014
2103.24	4.092735
2103.3401	47.791107
2103.4399	0.821574
2103.54	0.796718
2103.6401	0.83627
2103.74	0.942365
2103.8401	0.75825
2103.9399	0.818007
2104.04	0.756046
2104.1401	0.737408
2104.24	0.74437
2104.3401	0.801992
2104.4399	0.879507
2104.54	0.740394
2104.6401	0.75785
2104.74	0.778054
2104.8401	0.75055
2104.9399	0.893139
2105.04	0.833362
2105.1401	0.839774
2105.24	2.864003
2105.3401	22.305674
2105.4399	3.785676
2105.54	0.784412
2105.6401	0.789153
2105.74	0.756202
2105.8401	0.809581
2105.9399	0.749115
2106.04	0.813382
2106.1401	40.443268
2106.24	36.43243
2106.3401	5.062326
2106.4399	0.82196
2106.54	0.821927
2106.6401	0.828747
2106.74	64.50486
2106.8401	76.311485
2106.9399	0.819672
2107.04	0.739619
2107.1401	0.85103
2107.24	0.736242
2107.3401	0.831009
2107.4399	0.800469
2107.54	0.874315
2107.6401	0.85498
2107.74	0.737497
2107.8401	0.84939
2107.9399	0.769826
2108.04	0.747513
2108.1401	0.890707
2108.24	0.901879
2108.3401	0.83669
2108.4399	0.80174
2108.54	0.737046
2108.6401	0.875721
2108.74	0.755829
2108.8401	0.766356
2108.9399	1.085104
2109.04	0.74985
2109.1401	0.772535
2109.24	0.86117
2109.3401	0.740935
2109.4399	0.795273
2109.54	1.120412
2109.6401	51.532692
2109.74	17.147453
2109.8401	1.126226
2109.9399	0.865993
2110.04	0.8358
2110.1401	0.812622
2110.24	0.744442
2110.3401	2.084111
2110.4399	74.795998
2110.54	0.749777
2110.6401	8.937538
2110.74	67.682289
2110.8401	0.735569
2110.9399	0.746747
2111.04	0.986613
2111.1401	0.909344
2111.24	0.742985
2111.3401	0.839885
2111.4399	0.754942
2111.54	168.185272
2111.6401	140.967575
2111.74	0.965258
2111.8401	1.751663
2111.9399	0.857457
2112.04	0.835598
2112.1401	0.752184
2112.24	0.737209
2112.3401	0.796714
2112.4399	0.779256
2112.54	1.188447
2112.6401	0.808373
2112.74	0.778558
2112.8401	0.755379
2112.9399	0.733333
2113.04	0.752321
2113.1401	0.730024
2113.24	0.796787
2113.3401	0.927938
2113.4399	0.745153
2113.54	0.738435
2113.6401	0.727975
2113.74	0.715867
2113.8401	0.720423
2113.9399	0.731623
2114.04	0.948329
2114.1401	0.763635
2114.24	0.725148
2114.3401	0.72874
2114.4399	0.718709
2114.54	0.751624
2114.6401	0.726819
2114.74	0.782276
2114.8401	0.896528
2114.9399	0.776725
2115.04	0.737109
2115.1401	0.779794
2115.24	0.740026
2115.3401	0.801459
2115.4399	0.730714
2115.54	30.302593
2115.6401	107.798172
2115.74	0.851803
2115.8401	0.730447
2115.9399	0.729968
2116.04	0.736288
2116.1401	0.873455
2116.24	0.884707
2116.3401	0.886652
2116.4399	0.73662
2116.54	0.847951
2116.6401	0.738206
2116.74	0.723048
2116.8401	0.721577
2116.9399	0.832392
2117.04	0.772351
2117.1401	0.83662
2117.24	0.732493
2117.3401	0.801101
2117.4399	0.802922
2117.54	1.223825
2117.6401	472.462097
2117.74	41.715282
2117.8401	0.919234
2117.9399	0.793434
2118.04	0.738399
2118.1401	0.737947
2118.24	0.876757
2118.3401	0.782482
2118.4399	0.874027
2118.54	2.062029
2118.6401	1.547303
2118.74	0.956488
2118.8401	0.757033
2118.9399	0.735718
2119.04	0.738743
2119.1401	0.882768
2119.24	0.745075
2119.3401	0.738866
2119.4399	0.774855
2119.54	0.773151
2119.6401	0.885757
2119.74	0.993911
2119.8401	0.893435
2119.9399	0.750061
2120.04	0.955768
2120.1401	0.882782
2120.24	0.787024
2120.3401	0.907803
2120.4399	0.857135
2120.54	0.887652
2120.6401	0.737016
2120.74	0.725091
2120.8401	0.71481
2120.9399	0.737228
2121.04	0.893479
2121.1401	0.735639
2121.24	0.724549
2121.3401	0.804844
2121.4399	0.799438
2121.54	0.83418
2121.6401	0.72384
2121.74	0.719523
2121.8401	0.725851
2121.9399	0.800474
2122.04	0.801097
2122.1401	0.720053
2122.24	0.712313
2122.3401	0.714212
2122.4399	0.800731
2122.54	0.777984
2122.6401	0.721737
2122.74	0.728143
2122.8401	0.713139
2122.9399	0.788105
2123.04	0.778711
2123.1401	1.162612
2123.24	206.627396
2123.3401	1.58978
2123.4399	0.767635
2123.54	0.802079
2123.6401	0.719822
2123.74	0.712614
2123.8401	0.715588
2123.9399	0.744453
2124.04	0.818549
2124.1401	0.730516
2124.24	0.739972
2124.3401	0.840912
2124.4399	1.580794
2124.54	1.006031
2124.6401	0.801189
2124.74	1.123114
2124.8401	0.876619
2124.9399	520.781921
2125.04	39.751961
2125.1401	0.73305
2125.24	0.725508
2125.3401	0.713766
2125.4399	0.715712
2125.54	0.766232
2125.6401	0.765677
2125.74	0.716081
2125.8401	0.710595
2125.9399	0.716772
2126.04	0.723792
2126.1401	0.793296
2126.24	0.719259
2126.3401	0.719034
2126.4399	0.711795
2126.54	0.713455
2126.6401	0.779313
2126.74	0.739692
2126.8401	0.717417
2126.9399	0.718715
2127.04	0.724042
2127.1401	0.724155
2127.24	0.785607
2127.3401	0.737316
2127.4399	0.742671
2127.54	0.778781
2127.6401	0.964498
2127.74	2.67215
2127.8401	12.493139
2127.9399	7.364539
2128.04	6.713613
2128.1401	0.738716
2128.24	0.724507
2128.3401	0.769774
2128.4399	0.721925
2128.54	0.723385
2128.6401	0.712916
2128.74	0.712216
2128.8401	0.726172
2128.9399	0.758081
2129.04	0.715937
2129.1401	0.710403
2129.24	0.713574
2129.3401	0.715971
2129.4399	0.724457
2129.54	0.74449
2129.6401	0.714943
2129.74	0.707475
2129.8401	0.707418
2129.9399	0.707801
2130.04	0.740062
2130.1401	0.725733
2130.24	0.708365
2130.3401	0.717004
2130.4399	0.707516
2130.54	0.717011
2130.6401	0.741145
2130.74	0.717994
2130.8401	0.716934
2130.9399	0.706965
2131.04	0.711707
2131.1401	0.711057
2131.24	0.728564
2131.3401	0.713834
2131.4399	0.707044
2131.54	1.696203
2131.6401	22.274641
2131.74	0.707049
2131.8401	0.735731
2131.9399	21.69519
2132.04	2.295868
2132.1401	0.709559
2132.24	0.713956
2132.3401	0.708912
2132.4399	0.72259
2132.54	71.003471
2132.6401	131.662155
2132.74	0.706492
2132.8401	0.719849
2132.9399	0.706048
2133.04	0.710694
2133.1401	0.720337
2133.24	0.70933
2133.3401	0.710827
2133.4399	0.707099
2133.54	0.705943
2133.6401	0.712004
2133.74	0.721799
2133.8401	0.705431
2133.9399	0.707006
2134.04	0.708765
2134.1401	0.70962
2134.24	0.70516
2134.3401	0.715585
2134.4399	0.705885
2134.54	0.704918
2134.6401	0.706569
2134.74	0.705513
2134.8401	0.709047
2134.9399	0.71318
2135.04	0.709822
2135.1401	0.704637
2135.24	0.705912
2135.3401	0.70811
2135.4399	0.707627
2135.54	0.710225
2135.6401	0.729412
2135.74	0.758861
2135.8401	1.134776
2135.9399	0.883261
2136.04	0.770718
2136.1401	0.776125
2136.24	0.717826
2136.3401	0.710691
2136.4399	0.710509
2136.54	0.705117
2136.6401	0.703779
2136.74	0.705053
2136.8401	0.704553
2136.9399	0.708477
2137.04	0.703723
2137.1401	0.704636
2137.24	0.706091
2137.3401	0.705296
2137.4399	0.712038
2137.54	0.707359
2137.6401	0.706119
2137.74	0.703331
2137.8401	0.70429
2137.9399	0.703111
2138.04	0.705107
2138.1401	0.704755
2138.24	0.707092
2138.3401	0.705111
2138.4399	0.727502
2138.54	0.717053
2138.6401	0.704109
2138.74	0.704426
2138.8401	0.704293
2138.9399	0.720239
2139.04	0.717203
2139.1401	0.705784
2139.24	0.728063
2139.3401	0.707461
2139.4399	0.712624
2139.54	0.706037
2139.6401	0.732782
2139.74	0.706225
2139.8401	0.705037
2139.9399	0.721334
2140.04	0.710092
2140.1401	0.702597
2140.24	0.705585
2140.3401	0.703375
2140.4399	0.705828
2140.54	0.703335
2140.6401	0.705642
2140.74	0.703176
2140.8401	0.706828
2140.9399	0.707325
2141.04	0.706748
2141.1401	0.702484
2141.24	0.706367
2141.3401	0.702704
2141.4399	0.707156
2141.54	0.701607
2141.6401	0.708029
2141.74	0.701937
2141.8401	0.707597
2141.9399	0.707994
2142.04	0.705689
2142.1401	0.704666
2142.24	0.701934
2142.3401	0.70806
2142.4399	0.702068
2142.54	0.712924
2142.6401	0.701522
2142.74	0.704735
2142.8401	0.748734
2142.9399	0.881905
2143.04	0.721187
2143.1401	0.701555
2143.24	0.704911
2143.3401	0.753397
2143.4399	0.703576
2143.54	0.745007
2143.6401	0.712995
2143.74	0.700967
2143.8401	0.708978
2143.9399	0.700305
2144.04	0.703243
2144.1401	0.706265
2144.24	0.700056
2144.3401	0.707065
2144.4399	0.706801
2144.54	0.730176
2144.6401	0.76529
2144.74	0.706195
2144.8401	0.701472
2144.9399	0.70844
2145.04	0.701296
2145.1401	0.701634
2145.24	0.709793
2145.3401	0.702802
2145.4399	0.70321
2145.54	0.710087
2145.6401	0.704664
2145.74	0.709258
2145.8401	0.754112
2145.9399	0.724314
2146.04	0.709429
2146.1401	0.712729
2146.24	0.70708
2146.3401	0.710679
2146.4399	0.717474
2146.54	0.713621
2146.6401	0.707498
2146.74	0.719166
2146.8401	0.721085
2146.9399	0.707726
2147.04	0.722562
2147.1401	0.726987
2147.24	0.72535
2147.3401	0.802709
2147.4399	0.775487
2147.54	0.732091
2147.6401	0.729061
2147.74	0.718782
2147.8401	0.743192
2147.9399	0.71563
2148.04	0.784766
2148.1401	0.876888
2148.24	0.7735
2148.3401	0.711988
2148.4399	0.760266
2148.54	0.708918
2148.6401	0.762151
